0,0000000000000000	0,5100000000000000	0,4850000000000000
20,0000000000000000	0,9150000000000000	0,9000000000000000
40,0000000000000000	1,0149999999999999	1,0000000000000000
60,0000000000000000	1,1000000000000001	1,0850000000000000
80,0000000000000000	1,1699999999999999	1,1599999999999999
100,0000000000000000	1,2400000000000000	1,2300000000000000
120,0000000000000000	1,3100000000000001	1,3000000000000000
140,0000000000000000	-	-
160,0000000000000000	-	-
180,0000000000000000	-	-
200,0000000000000000	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
